Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.485,0.645,0.485,0.48
Balanced Accuracy,0.49556062912227294,0.5643074581430746,0.5247336377473364,0.5154743784880771
Precision,0.26666666666666666,0.3559322033898305,0.28695652173913044,0.2807017543859649
Recall,0.5185185185185185,0.3888888888888889,0.6111111111111112,0.5925925925925926
F1 score,0.3522012578616352,0.37168141592920356,0.3905325443786983,0.38095238095238093

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.485,0.47,0.62,0.625
Balanced Accuracy,0.4964912280701754,0.48020050125313285,0.6165413533834587,0.6218045112781955
Precision,0.5185185185185185,0.4915254237288136,0.6260869565217392,0.631578947368421
Recall,0.26666666666666666,0.2761904761904762,0.6857142857142857,0.6857142857142857
F1 score,0.3522012578616352,0.3536585365853659,0.6545454545454545,0.6575342465753424

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.645,0.47,0.44,0.465
Balanced Accuracy,0.5609448250991705,0.476259165765116,0.4648395239812477,0.49242697439596106
Precision,0.3888888888888889,0.2761904761904762,0.26956521739130435,0.2894736842105263
Recall,0.3559322033898305,0.4915254237288136,0.5254237288135594,0.559322033898305
F1 score,0.37168141592920356,0.3536585365853659,0.3563218390804598,0.38150289017341044

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.485,0.62,0.44,0.665
Balanced Accuracy,0.5199488491048594,0.618925831202046,0.47007672634271097,0.6580562659846547
Precision,0.6111111111111112,0.6857142857142857,0.5254237288135594,0.7105263157894737
Recall,0.28695652173913044,0.6260869565217392,0.26956521739130435,0.7043478260869566
F1 score,0.3905325443786983,0.6545454545454545,0.3563218390804598,0.7074235807860262

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.48,0.625,0.465,0.665
Balanced Accuracy,0.5124439004487964,0.6239290085679314,0.49357405140758875,0.6575887392900857
Precision,0.5925925925925926,0.6857142857142857,0.559322033898305,0.7043478260869566
Recall,0.2807017543859649,0.631578947368421,0.2894736842105263,0.7105263157894737
F1 score,0.38095238095238093,0.6575342465753424,0.38150289017341044,0.7074235807860262

