Sets
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=7.052153880521971, pvalue=7.84464191692751e-12)","Ttest_indResult(statistic=-2.6505933997580806, pvalue=0.00835561045756461)","Ttest_indResult(statistic=1.6109659869486532, pvalue=0.10797987232735315)","Ttest_indResult(statistic=0.8077907362384242, pvalue=0.4196935821761135)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-7.052153880521971, pvalue=7.84464191692751e-12)","Ttest_indResult(statistic=-10.194943125989637, pvalue=7.711948164450313e-22)","Ttest_indResult(statistic=-5.289397913662419, pvalue=2.0299271870710438e-07)","Ttest_indResult(statistic=-6.155116211284717, pvalue=1.8325724405318084e-09)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=2.6505933997580806, pvalue=0.00835561045756461)","Ttest_indResult(statistic=10.194943125989637, pvalue=7.711948164450313e-22)","Ttest_indResult(statistic=4.304390344667743, pvalue=2.1105897227010216e-05)","Ttest_indResult(statistic=3.4753051946970404, pvalue=0.000566421061504164)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=-1.6109659869486532, pvalue=0.10797987232735315)","Ttest_indResult(statistic=5.289397913662419, pvalue=2.0299271870710438e-07)","Ttest_indResult(statistic=-4.304390344667743, pvalue=2.1105897227010216e-05)","Ttest_indResult(statistic=-0.8006036977340074, pvalue=0.42383874882851713)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=-0.8077907362384242, pvalue=0.4196935821761135)","Ttest_indResult(statistic=6.155116211284717, pvalue=1.8325724405318084e-09)","Ttest_indResult(statistic=-3.4753051946970404, pvalue=0.000566421061504164)","Ttest_indResult(statistic=0.8006036977340074, pvalue=0.42383874882851713)"

