Events
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-0.5050115379959128, pvalue=0.6138302465752126)","Ttest_indResult(statistic=-1.9108331571622894, pvalue=0.05674420031883936)","Ttest_indResult(statistic=1.02633129049485, pvalue=0.30535881143337695)","Ttest_indResult(statistic=2.9807277703611703, pvalue=0.0030521829880701674)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=0.5050115379959128, pvalue=0.6138302465752126)","Ttest_indResult(statistic=-1.402468826706681, pvalue=0.16155480486952625)","Ttest_indResult(statistic=1.5332201080819234, pvalue=0.1260161179124043)","Ttest_indResult(statistic=3.497598062955709, pvalue=0.0005224263574840919)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=1.9108331571622894, pvalue=0.05674420031883936)","Ttest_indResult(statistic=1.402468826706681, pvalue=0.16155480486952625)","Ttest_indResult(statistic=2.9512387304717107, pvalue=0.003352270334372313)","Ttest_indResult(statistic=4.957973576485209, pvalue=1.056418162984076e-06)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=-1.02633129049485, pvalue=0.30535881143337695)","Ttest_indResult(statistic=-1.5332201080819234, pvalue=0.1260161179124043)","Ttest_indResult(statistic=-2.9512387304717107, pvalue=0.003352270334372313)","Ttest_indResult(statistic=1.9417843123759835, pvalue=0.05286852150744935)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=-2.9807277703611703, pvalue=0.0030521829880701674)","Ttest_indResult(statistic=-3.497598062955709, pvalue=0.0005224263574840919)","Ttest_indResult(statistic=-4.957973576485209, pvalue=1.056418162984076e-06)","Ttest_indResult(statistic=-1.9417843123759835, pvalue=0.05286852150744935)"

