Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.505,0.605,0.61,0.565
Balanced Accuracy,0.49939704552306297,0.6223997588182092,0.6024520148728771,0.5646166214450808
Precision,0.5344827586206896,0.7692307692307693,0.6178861788617886,0.5980392156862745
Recall,0.5794392523364486,0.37383177570093457,0.7102803738317757,0.5700934579439252
F1 score,0.5560538116591928,0.5031446540880503,0.6608695652173914,0.583732057416268

Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.44,0.465,0.51,0.505
Balanced Accuracy,0.47783251231527096,0.4451970443349754,0.5086206896551724,0.49938423645320196
Precision,0.5384615384615384,0.5365853658536586,0.5882352941176471,0.5794392523364486
Recall,0.2413793103448276,0.5689655172413793,0.5172413793103449,0.5344827586206896
F1 score,0.3333333333333333,0.5523012552301255,0.5504587155963303,0.5560538116591928

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.44,0.505,0.6,0.605
Balanced Accuracy,0.4719334719334719,0.5782224532224531,0.6361746361746362,0.6582640332640333
Precision,0.2413793103448276,0.3089430894308943,0.3627450980392157,0.37383177570093457
Recall,0.5384615384615384,0.7307692307692307,0.7115384615384616,0.7692307692307693
F1 score,0.3333333333333333,0.4342857142857143,0.48051948051948057,0.5031446540880503

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.465,0.505,0.555,0.61
Balanced Accuracy,0.4436173582515046,0.5635624538063563,0.5556435434484215,0.607644388132193
Precision,0.5689655172413793,0.7307692307692307,0.6666666666666666,0.7102803738317757
Recall,0.5365853658536586,0.3089430894308943,0.5528455284552846,0.6178861788617886
F1 score,0.5523012552301255,0.4342857142857143,0.6044444444444445,0.6608695652173914

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.51,0.6,0.555,0.565
Balanced Accuracy,0.5084033613445378,0.6048419367747099,0.5527210884353742,0.5643257302921169
Precision,0.5172413793103449,0.7115384615384616,0.5528455284552846,0.5700934579439252
Recall,0.5882352941176471,0.3627450980392157,0.6666666666666666,0.5980392156862745
F1 score,0.5504587155963303,0.48051948051948057,0.6044444444444445,0.583732057416268

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.505,0.605,0.61,0.565
Balanced Accuracy,0.49939704552306297,0.6223997588182092,0.6024520148728771,0.5646166214450808
Precision,0.5344827586206896,0.7692307692307693,0.6178861788617886,0.5980392156862745
Recall,0.5794392523364486,0.37383177570093457,0.7102803738317757,0.5700934579439252
F1 score,0.5560538116591928,0.5031446540880503,0.6608695652173914,0.583732057416268

Sets
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=6.836491401215908, pvalue=3.063417136567032e-11)","Ttest_indResult(statistic=-0.7123679694242067, pvalue=0.4766543369316447)","Ttest_indResult(statistic=1.4056623082457225, pvalue=0.16060456873073042)","Ttest_indResult(statistic=0.9046718045106831, pvalue=0.3661865646201665)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-6.836491401215908, pvalue=3.063417136567032e-11)","Ttest_indResult(statistic=-7.644299309661451, pvalue=1.5894093224030628e-13)","Ttest_indResult(statistic=-5.30283454973029, pvalue=1.895167743184714e-07)","Ttest_indResult(statistic=-5.840550519722827, pvalue=1.082100286585549e-08)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=0.7123679694242067, pvalue=0.4766543369316447)","Ttest_indResult(statistic=7.644299309661451, pvalue=1.5894093224030628e-13)","Ttest_indResult(statistic=2.123226463401097, pvalue=0.03435140484289132)","Ttest_indResult(statistic=1.6195693377785056, pvalue=0.10611688231823577)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=-1.4056623082457225, pvalue=0.16060456873073042)","Ttest_indResult(statistic=5.30283454973029, pvalue=1.895167743184714e-07)","Ttest_indResult(statistic=-2.123226463401097, pvalue=0.03435140484289132)","Ttest_indResult(statistic=-0.49941059158604106, pvalue=0.6177661101820654)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=-0.9046718045106831, pvalue=0.3661865646201665)","Ttest_indResult(statistic=5.840550519722827, pvalue=1.082100286585549e-08)","Ttest_indResult(statistic=-1.6195693377785056, pvalue=0.10611688231823577)","Ttest_indResult(statistic=0.49941059158604106, pvalue=0.6177661101820654)"

