Sets
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=4.273309779385088, pvalue=2.4125290914512288e-05)","Ttest_indResult(statistic=2.083210660438048, pvalue=0.03786974928899896)","Ttest_indResult(statistic=1.3371001847053887, pvalue=0.18195363937387993)","Ttest_indResult(statistic=-1.4070172325314079, pvalue=0.1602026876946838)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-4.273309779385088, pvalue=2.4125290914512288e-05)","Ttest_indResult(statistic=-2.1531998895690436, pvalue=0.03190317554145109)","Ttest_indResult(statistic=-2.902879621637774, pvalue=0.0039032364151155435)","Ttest_indResult(statistic=-5.758880004167724, pvalue=1.6953838811028345e-08)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-2.083210660438048, pvalue=0.03786974928899896)","Ttest_indResult(statistic=2.1531998895690436, pvalue=0.03190317554145109)","Ttest_indResult(statistic=-0.7415799226528449, pvalue=0.4587792481401257)","Ttest_indResult(statistic=-3.5147326363916056, pvalue=0.0004908068853390095)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=-1.3371001847053887, pvalue=0.18195363937387993)","Ttest_indResult(statistic=2.902879621637774, pvalue=0.0039032364151155435)","Ttest_indResult(statistic=0.7415799226528449, pvalue=0.4587792481401257)","Ttest_indResult(statistic=-2.75661403854788, pvalue=0.0061090431610857435)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=1.4070172325314079, pvalue=0.1602026876946838)","Ttest_indResult(statistic=5.758880004167724, pvalue=1.6953838811028345e-08)","Ttest_indResult(statistic=3.5147326363916056, pvalue=0.0004908068853390095)","Ttest_indResult(statistic=2.75661403854788, pvalue=0.0061090431610857435)"

