Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.885,0.88,0.89,0.895
Balanced Accuracy,0.6607178866706997,0.6291591046581972,0.8784029038112522,0.852692075015124
Precision,0.7142857142857143,0.7272727272727273,0.5813953488372093,0.6052631578947368
Recall,0.3448275862068966,0.27586206896551724,0.8620689655172413,0.7931034482758621
F1 score,0.46511627906976755,0.4,0.6944444444444445,0.6865671641791046

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.885,0.935,0.845,0.87
Balanced Accuracy,0.8060675883256528,0.7008448540706606,0.8836405529953917,0.8970814132104454
Precision,0.3448275862068966,0.5454545454545454,0.3023255813953488,0.34210526315789475
Recall,0.7142857142857143,0.42857142857142855,0.9285714285714286,0.9285714285714286
F1 score,0.46511627906976755,0.4799999999999999,0.456140350877193,0.5

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.88,0.935,0.82,0.855
Balanced Accuracy,0.8080808080808081,0.7515632515632515,0.8191438191438192,0.8804713804713804
Precision,0.27586206896551724,0.42857142857142855,0.20930232558139536,0.2631578947368421
Recall,0.7272727272727273,0.5454545454545454,0.8181818181818182,0.9090909090909091
F1 score,0.4,0.4799999999999999,0.33333333333333337,0.4081632653061224

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.89,0.845,0.82,0.875
Balanced Accuracy,0.77795882091542,0.6479780773218782,0.5982817360391053,0.7937342615908755
Precision,0.8620689655172413,0.9285714285714286,0.8181818181818182,0.7368421052631579
Recall,0.5813953488372093,0.3023255813953488,0.20930232558139536,0.6511627906976745
F1 score,0.6944444444444445,0.456140350877193,0.33333333333333337,0.6913580246913581

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.895,0.87,0.855,0.875
Balanced Accuracy,0.7841130604288499,0.6679662118258609,0.6284925276153346,0.8221247563352827
Precision,0.7931034482758621,0.9285714285714286,0.9090909090909091,0.6511627906976745
Recall,0.6052631578947368,0.34210526315789475,0.2631578947368421,0.7368421052631579
F1 score,0.6865671641791046,0.5,0.4081632653061224,0.6913580246913581

