Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.925,0.92,0.925,0.91
Balanced Accuracy,0.7451665981077746,0.5635540929658577,0.8525298231180585,0.7729329494035377
Precision,0.4375,0.2857142857142857,0.45454545454545453,0.38095238095238093
Recall,0.5384615384615384,0.15384615384615385,0.7692307692307693,0.6153846153846154
F1 score,0.4827586206896552,0.2,0.5714285714285714,0.47058823529411764

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.925,0.935,0.92,0.935
Balanced Accuracy,0.7024456521739131,0.6508152173913043,0.8138586956521738,0.8505434782608696
Precision,0.5384615384615384,0.7142857142857143,0.5,0.5714285714285714
Recall,0.4375,0.3125,0.6875,0.75
F1 score,0.4827586206896552,0.43478260869565216,0.5789473684210527,0.6486486486486486

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.92,0.935,0.895,0.91
Balanced Accuracy,0.614359733530718,0.8286454478164322,0.739082161361954,0.8156920799407846
Precision,0.15384615384615385,0.3125,0.18181818181818182,0.23809523809523808
Recall,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.7142857142857143
F1 score,0.2,0.43478260869565216,0.27586206896551724,0.35714285714285715

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.925,0.92,0.895,0.945
Balanced Accuracy,0.7188457609805924,0.7359550561797753,0.582482124616956,0.849591419816139
Precision,0.7692307692307693,0.6875,0.5714285714285714,0.7619047619047619
Recall,0.45454545454545453,0.5,0.18181818181818182,0.7272727272727273
F1 score,0.5714285714285714,0.5789473684210527,0.27586206896551724,0.7441860465116279

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.91,0.935,0.91,0.945
Balanced Accuracy,0.6765097100292631,0.7745411013567438,0.6134610268688481,0.8641926044160682
Precision,0.6153846153846154,0.75,0.7142857142857143,0.7272727272727273
Recall,0.38095238095238093,0.5714285714285714,0.23809523809523808,0.7619047619047619
F1 score,0.47058823529411764,0.6486486486486486,0.35714285714285715,0.7441860465116279

