Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.815,0.93,0.93,0.915
Balanced Accuracy,0.7838541666666667,0.484375,0.484375,0.65625
Precision,0.14634146341463414,0.0,0.0,0.2
Recall,0.75,0.0,0.0,0.375
F1 score,0.24489795918367344,0.0,0.0,0.26086956521739135

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.815,0.785,0.795,0.84
Balanced Accuracy,0.5668814235312164,0.5118116275502378,0.5271514035895076,0.6369075011504832
Precision,0.75,0.3333333333333333,0.5,0.8
Recall,0.14634146341463414,0.04878048780487805,0.07317073170731707,0.2926829268292683
F1 score,0.24489795918367344,0.0851063829787234,0.1276595744680851,0.4285714285714285

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.93,0.785,0.95,0.915
Balanced Accuracy,0.4793814432989691,0.5661512027491409,0.570446735395189,0.6331615120274914
Precision,0.0,0.04878048780487805,0.16666666666666666,0.13333333333333333
Recall,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
F1 score,0.0,0.0851063829787234,0.16666666666666666,0.19047619047619044

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.93,0.795,0.95,0.905
Balanced Accuracy,0.4793814432989691,0.6520618556701031,0.570446735395189,0.5472508591065293
Precision,0.0,0.07317073170731707,0.16666666666666666,0.06666666666666667
Recall,0.0,0.5,0.16666666666666666,0.16666666666666666
F1 score,0.0,0.1276595744680851,0.16666666666666666,0.09523809523809522

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.915,0.84,0.915,0.905
Balanced Accuracy,0.5864864864864865,0.8216216216216217,0.5558558558558558,0.5198198198198198
Precision,0.375,0.2926829268292683,0.3333333333333333,0.16666666666666666
Recall,0.2,0.8,0.13333333333333333,0.06666666666666667
F1 score,0.26086956521739135,0.4285714285714285,0.19047619047619044,0.09523809523809522

