Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.77,0.72,0.71,0.805
Balanced Accuracy,0.8076673164392463,0.7667316439246263,0.7404158544509422,0.8292722547108512
Precision,0.44594594594594594,0.3902439024390244,0.375,0.4925373134328358
Recall,0.868421052631579,0.8421052631578947,0.7894736842105263,0.868421052631579
F1 score,0.5892857142857143,0.5333333333333333,0.5084745762711864,0.6285714285714284

Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.76,0.76,0.795,0.77
Balanced Accuracy,0.7537537537537538,0.7509652509652509,0.7703775203775204,0.7031317031317031
Precision,0.6585365853658537,0.6625,0.746268656716418,0.868421052631579
Recall,0.7297297297297297,0.7162162162162162,0.6756756756756757,0.44594594594594594
F1 score,0.6923076923076923,0.6883116883116882,0.7092198581560283,0.5892857142857143

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.76,0.74,0.835,0.72
Balanced Accuracy,0.7445225299710625,0.7294336502687061,0.8155229433650268,0.6696982224059529
Precision,0.7297297297297297,0.6875,0.8656716417910447,0.8421052631578947
Recall,0.6585365853658537,0.6707317073170732,0.7073170731707317,0.3902439024390244
F1 score,0.6923076923076923,0.6790123456790124,0.7785234899328859,0.5333333333333333

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.76,0.74,0.715,0.71
Balanced Accuracy,0.7437499999999999,0.73125,0.6895833333333333,0.6541666666666667
Precision,0.7162162162162162,0.6707317073170732,0.6716417910447762,0.7894736842105263
Recall,0.6625,0.6875,0.5625,0.375
F1 score,0.6883116883116882,0.6790123456790124,0.6122448979591838,0.5084745762711864

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.795,0.835,0.715,0.805
Balanced Accuracy,0.7829087644484345,0.8426102569857479,0.704241948153967,0.7274716642352148
Precision,0.6756756756756757,0.7073170731707317,0.5625,0.868421052631579
Recall,0.746268656716418,0.8656716417910447,0.6716417910447762,0.4925373134328358
F1 score,0.7092198581560283,0.7785234899328859,0.6122448979591838,0.6285714285714284

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.77,0.72,0.71,0.805
Balanced Accuracy,0.8076673164392463,0.7667316439246263,0.7404158544509422,0.8292722547108512
Precision,0.44594594594594594,0.3902439024390244,0.375,0.4925373134328358
Recall,0.868421052631579,0.8421052631578947,0.7894736842105263,0.868421052631579
F1 score,0.5892857142857143,0.5333333333333333,0.5084745762711864,0.6285714285714284

Events
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-0.8187281535855987, pvalue=0.41343147126227753)","Ttest_indResult(statistic=-0.6152779040203302, pvalue=0.5387228502427917)","Ttest_indResult(statistic=0.7312597916728814, pvalue=0.46505078585123005)","Ttest_indResult(statistic=4.081723302268181, pvalue=5.4041918859015046e-05)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=0.8187281535855987, pvalue=0.41343147126227753)","Ttest_indResult(statistic=0.20321140335936072, pvalue=0.8390736512189342)","Ttest_indResult(statistic=1.5520765875012825, pvalue=0.12143868643854971)","Ttest_indResult(statistic=4.933002369753119, pvalue=1.1920091833445725e-06)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=0.6152779040203302, pvalue=0.5387228502427917)","Ttest_indResult(statistic=-0.20321140335936072, pvalue=0.8390736512189342)","Ttest_indResult(statistic=1.3478915481298788, pvalue=0.17845995062635317)","Ttest_indResult(statistic=4.7201178551643475, pvalue=3.270109862945979e-06)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=-0.7312597916728814, pvalue=0.46505078585123005)","Ttest_indResult(statistic=-1.5520765875012825, pvalue=0.12143868643854971)","Ttest_indResult(statistic=-1.3478915481298788, pvalue=0.17845995062635317)","Ttest_indResult(statistic=3.332814499122998, pvalue=0.0009402109596270357)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=-4.081723302268181, pvalue=5.4041918859015046e-05)","Ttest_indResult(statistic=-4.933002369753119, pvalue=1.1920091833445725e-06)","Ttest_indResult(statistic=-4.7201178551643475, pvalue=3.270109862945979e-06)","Ttest_indResult(statistic=-3.332814499122998, pvalue=0.0009402109596270357)"

