Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.675,0.665,0.565,0.635
Balanced Accuracy,0.6698922481431112,0.5847368971649755,0.5570143320431007,0.5511559786588556
Precision,0.5795454545454546,0.8,0.45555555555555555,0.6666666666666666
Recall,0.6455696202531646,0.20253164556962025,0.5189873417721519,0.1518987341772152
F1 score,0.6107784431137726,0.32323232323232326,0.48520710059171596,0.24742268041237114

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.675,0.64,0.58,0.59
Balanced Accuracy,0.6647727272727273,0.5933441558441558,0.5750811688311688,0.5413961038961039
Precision,0.6455696202531646,0.9,0.5222222222222223,0.6666666666666666
Recall,0.5795454545454546,0.20454545454545456,0.5340909090909091,0.13636363636363635
F1 score,0.6107784431137726,0.33333333333333337,0.5280898876404494,0.22641509433962262

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.665,0.64,0.58,0.89
Balanced Accuracy,0.7250000000000001,0.7555555555555555,0.6111111111111112,0.6722222222222223
Precision,0.20253164556962025,0.20454545454545456,0.14444444444444443,0.4444444444444444
Recall,0.8,0.9,0.65,0.4
F1 score,0.32323232323232326,0.33333333333333337,0.23636363636363633,0.4210526315789474

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.565,0.58,0.58,0.59
Balanced Accuracy,0.555050505050505,0.5747474747474748,0.5404040404040404,0.5494949494949495
Precision,0.5189873417721519,0.5340909090909091,0.65,0.7222222222222222
Recall,0.45555555555555555,0.5222222222222223,0.14444444444444443,0.14444444444444443
F1 score,0.48520710059171596,0.5280898876404494,0.23636363636363633,0.2407407407407407

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.635,0.59,0.89,0.59
Balanced Accuracy,0.6492673992673992,0.6245421245421245,0.6892551892551892,0.6495726495726495
Precision,0.1518987341772152,0.13636363636363635,0.4,0.14444444444444443
Recall,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.7222222222222222
F1 score,0.24742268041237114,0.22641509433962262,0.4210526315789474,0.2407407407407407

World-States
Minor,Henrique,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-0.9111719677866778, pvalue=0.36275629743724136)","Ttest_indResult(statistic=7.2554959894791144, pvalue=2.1101204134564184e-12)","Ttest_indResult(statistic=-1.1123948365892038, pvalue=0.2666398710000938)","Ttest_indResult(statistic=7.595536179103599, pvalue=2.2100365444802688e-13)"

Henrique,Minor,Alice,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=0.9111719677866778, pvalue=0.36275629743724136)","Ttest_indResult(statistic=8.269465919114483, pvalue=2.0382097057187644e-15)","Ttest_indResult(statistic=-0.20072756909638306, pvalue=0.8410141356827017)","Ttest_indResult(statistic=8.6170604815844, pvalue=1.6354755777101478e-16)"

Alice,Minor,Henrique,Rebecca,Gretchen
P-value,"Ttest_indResult(statistic=-7.2554959894791144, pvalue=2.1101204134564184e-12)","Ttest_indResult(statistic=-8.269465919114483, pvalue=2.0382097057187644e-15)","Ttest_indResult(statistic=-8.498801658447478, pvalue=3.888443285192709e-16)","Ttest_indResult(statistic=0.34024253061503845, pvalue=0.7338533943373)"

Rebecca,Minor,Henrique,Alice,Gretchen
P-value,"Ttest_indResult(statistic=1.1123948365892038, pvalue=0.2666398710000938)","Ttest_indResult(statistic=0.20072756909638306, pvalue=0.8410141356827017)","Ttest_indResult(statistic=8.498801658447478, pvalue=3.888443285192709e-16)","Ttest_indResult(statistic=8.84845082300925, pvalue=2.936498216495782e-17)"

Gretchen,Minor,Henrique,Alice,Rebecca
P-value,"Ttest_indResult(statistic=-7.595536179103599, pvalue=2.2100365444802688e-13)","Ttest_indResult(statistic=-8.6170604815844, pvalue=1.6354755777101478e-16)","Ttest_indResult(statistic=-0.34024253061503845, pvalue=0.7338533943373)","Ttest_indResult(statistic=-8.84845082300925, pvalue=2.936498216495782e-17)"

