Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.725,0.77,0.74,0.77
Balanced Accuracy,0.5623000973439021,0.525378945904603,0.5426227228480044,0.5548602419691281
Precision,0.375,0.6,0.38095238095238093,0.5384615384615384
Recall,0.2553191489361702,0.06382978723404255,0.1702127659574468,0.14893617021276595
F1 score,0.3037974683544304,0.11538461538461536,0.2352941176470588,0.23333333333333334

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.725,0.835,0.795,0.815
Balanced Accuracy,0.5833333333333333,0.5223214285714286,0.5491071428571428,0.5357142857142857
Precision,0.2553191489361702,0.4,0.2857142857142857,0.3076923076923077
Recall,0.375,0.0625,0.1875,0.125
F1 score,0.3037974683544304,0.10810810810810811,0.22641509433962265,0.17777777777777778

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.77,0.835,0.89,0.94
Balanced Accuracy,0.6871794871794872,0.6230769230769231,0.6512820512820513,0.7743589743589743
Precision,0.06382978723404255,0.0625,0.09523809523809523,0.23076923076923078
Recall,0.6,0.4,0.4,0.6
F1 score,0.11538461538461536,0.10810810810810811,0.15384615384615385,0.33333333333333337

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.74,0.795,0.89,0.9
Balanced Accuracy,0.5815376429901569,0.5702314445331205,0.5392391593508912,0.6499068901303539
Precision,0.1702127659574468,0.1875,0.4,0.5384615384615384
Recall,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.3333333333333333
F1 score,0.2352941176470588,0.22641509433962265,0.15384615384615385,0.41176470588235287

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.77,0.815,0.94,0.9
Balanced Accuracy,0.6622788975730152,0.5789798436857261,0.6100370218017277,0.7317976141505553
Precision,0.14893617021276595,0.125,0.6,0.3333333333333333
Recall,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.5384615384615384
F1 score,0.23333333333333334,0.17777777777777778,0.33333333333333337,0.41176470588235287

