Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.945,0.93,0.9,0.915
Balanced Accuracy,0.739247311827957,0.533026113671275,0.84715821812596,0.8552227342549923
Precision,0.6363636363636364,0.5,0.39285714285714285,0.44
Recall,0.5,0.07142857142857142,0.7857142857142857,0.7857142857142857
F1 score,0.56,0.125,0.5238095238095237,0.5641025641025641

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.945,0.945,0.915,0.91
Balanced Accuracy,0.7996632996632996,0.5428090428090427,0.955026455026455,0.8667628667628668
Precision,0.5,0.5,0.39285714285714285,0.36
Recall,0.6363636363636364,0.09090909090909091,1.0,0.8181818181818182
F1 score,0.56,0.15384615384615385,0.5641025641025641,0.5

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.93,0.945,0.87,0.875
Balanced Accuracy,0.7171717171717171,0.7247474747474747,0.9343434343434344,0.6893939393939394
Precision,0.07142857142857142,0.09090909090909091,0.07142857142857142,0.04
Recall,0.5,0.5,1.0,0.5
F1 score,0.125,0.15384615384615385,0.13333333333333333,0.07407407407407407

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.9,0.915,0.87,0.895
Balanced Accuracy,0.6877076411960132,0.6964285714285714,0.5357142857142857,0.7595514950166113
Precision,0.7857142857142857,1.0,1.0,0.64
Recall,0.39285714285714285,0.39285714285714285,0.07142857142857142,0.5714285714285714
F1 score,0.5238095238095237,0.5641025641025641,0.13333333333333333,0.6037735849056605

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.915,0.91,0.875,0.895
Balanced Accuracy,0.7114285714285714,0.6742857142857143,0.5171428571428571,0.7857142857142857
Precision,0.7857142857142857,0.8181818181818182,0.5,0.5714285714285714
Recall,0.44,0.36,0.04,0.64
F1 score,0.5641025641025641,0.5,0.07407407407407407,0.6037735849056605

