Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.39,0.89,0.73,0.63
Balanced Accuracy,0.6380090497737557,0.47593582887700536,0.6051007815713698,0.623200329082682
Precision,0.09022556390977443,0.0,0.11320754716981132,0.1038961038961039
Recall,0.9230769230769231,0.0,0.46153846153846156,0.6153846153846154
F1 score,0.1643835616438356,0.0,0.18181818181818182,0.1777777777777778

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.39,0.36,0.55,0.6
Balanced Accuracy,0.537650095387723,0.5113904163393559,0.643137694983728,0.6548086634496689
Precision,0.9230769230769231,0.7777777777777778,0.9056603773584906,0.8441558441558441
Recall,0.09022556390977443,0.05263157894736842,0.3609022556390977,0.48872180451127817
F1 score,0.1643835616438356,0.09859154929577464,0.5161290322580645,0.619047619047619

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.89,0.36,0.74,0.59
Balanced Accuracy,0.46596858638743455,0.5590459569517161,0.6521233275159977,0.4147760325770797
Precision,0.0,0.05263157894736842,0.09433962264150944,0.025974025974025976
Recall,0.0,0.7777777777777778,0.5555555555555556,0.2222222222222222
F1 score,0.0,0.09859154929577464,0.16129032258064518,0.046511627906976744

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.73,0.55,0.74,0.62
Balanced Accuracy,0.5327942497753818,0.6637145424207419,0.5335643691438839,0.5846489539211911
Precision,0.46153846153846156,0.3609022556390977,0.5555555555555556,0.35064935064935066
Recall,0.11320754716981132,0.9056603773584906,0.09433962264150944,0.5094339622641509
F1 score,0.18181818181818182,0.5161290322580645,0.16129032258064518,0.4153846153846154

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.63,0.6,0.59,0.62
Balanced Accuracy,0.5316228486960194,0.6456551578502798,0.4845317284341675,0.5696336184141062
Precision,0.6153846153846154,0.48872180451127817,0.2222222222222222,0.5094339622641509
Recall,0.1038961038961039,0.8441558441558441,0.025974025974025976,0.35064935064935066
F1 score,0.1777777777777778,0.619047619047619,0.046511627906976744,0.4153846153846154

